"lat","lng","city"
39.46433,-106.31954,Red Cliff
39.75926,-108.11201,Rifle
39.472,-107.67082,Silt
40.9144,-107.2242,Slater
39.21462,-107.02597,Snowmass
39.7477,-106.67821,Wolcott
39.27948,-106.78711,Woody Creek
39.64864,-106.32608,Vail
41.095,-104.93265,Cheyenne
41.14631,-104.86787,Fe Warren Afb
41.06231,-104.75591,Cheyenne
41.38431,-104.85415,Cheyenne
41.43517,-104.21477,Albin
41.60053,-105.64743,Bosler
41.12399,-105.34802,Buford
41.24392,-104.348,Burns
41.0647,-104.35899,Carpenter
41.3483,-106.18191,Centennial
42.13817,-105.63358,Garrett
41.05681,-105.17714,Granite Canon
41.22526,-104.51505,Hillsdale
41.43791,-105.15495,Horse Creek
40.87554,-105.9889,Jelm
41.21404,-105.85037,Laramie
41.42557,-105.55849,Laramie
41.16408,-105.43228,Laramie
41.52319,-104.40653,Meriden
41.2632,-104.09359,Pine Bluffs
41.72291,-105.99118,Rock River
41.04764,-105.52494,Tie Siding
44.57439,-110.51807,Yellowstone National Park
42.01049,-105.11328,Wheatland
41.73214,-104.77981,Chugwater
42.26126,-104.51995,Fort Laramie
42.50216,-105.00672,Glendo
42.26421,-104.75104,Guernsey
42.39738,-104.71507,Hartville
41.76223,-104.17504,Hawk Springs
41.93623,-104.14004,Huntley
42.4973,-104.50627,Jay Em
41.63816,-104.34264,Lagrange
43.16311,-104.64988,Lance Creek
42.12035,-104.38503,Lingle
42.93677,-104.88811,Lost Springs
42.95428,-104.31385,Lusk
42.72083,-104.72875,Manville
42.85613,-104.9863,Shawnee
42.23064,-104.17824,Torrington
42.67694,-104.13886,Van Tassell
41.99442,-104.41451,Veteran
41.87602,-104.44228,Yoder
41.98163,-107.47745,Rawlins
42.44566,-107.8775,Jeffrey City
41.15921,-107.69697,Baggs
42.24643,-107.54816,Bairoil
41.0308,-107.52201,Dixon
41.64509,-106.43721,Elk Mountain
41.1628,-106.7919,Encampment
42.17354,-106.69289,Hanna
42.09073,-106.09959,Medicine Bow
41.38607,-106.82252,Saratoga
41.06314,-107.3016,Savery
41.92837,-106.9679,Sinclair
41.76174,-106.82553,Walcott
41.71046,-108.16368,Wamsutter
44.00089,-108.1677,Worland
44.37297,-108.15093,Basin
44.44995,-108.47663,Burlington
44.79014,-108.55286,Byron
44.45727,-109.59671,Cody
44.92254,-108.46149,Cowley
44.88399,-108.60497,Deaver
44.49768,-108.37943,Emblem
44.98029,-108.58432,Frannie
44.51595,-108.02938,Greybull
44.29866,-107.59032,Hyattville
43.80433,-108.17898,Kirby
44.87059,-108.16218,Lovell
44.23641,-107.88175,Manderson
44.0616,-109.12558,Meeteetse
44.34726,-108.30767,Otto
44.82409,-109.0348,Powell
44.71743,-108.86781,Ralston
44.58025,-107.60799,Shell
43.92096,-107.31087,Ten Sleep
43.71794,-108.48023,Thermopolis
44.50398,-109.43379,Wapiti
43.03325,-108.24936,Riverton
42.99294,-108.6055,Arapahoe
43.1639,-109.24974,Crowheart
43.59737,-109.61913,Dubois
43.01997,-109.01,Fort Washakie
42.89717,-108.56688,Hudson
43.21485,-108.83195,Kinnear
42.65919,-108.63282,Lander
43.41253,-108.85636,Pavillion
43.0655,-106.34618,Casper
42.91751,-106.7084,Casper
42.77773,-106.18937,Casper
42.52434,-107.08132,Alcova
43.33432,-107.25595,Arminto
42.99525,-105.39874,Douglas
43.4218,-106.21834,Edgerton
42.83473,-106.14286,Evansville
42.76679,-105.88228,Glenrock
43.0667,-107.25585,Hiland
43.73555,-106.6978,Kaycee
43.55214,-106.11811,Linch
43.2799,-107.65797,Lysite
43.43973,-106.27359,Midwest
42.84303,-106.37437,Mills
42.96297,-106.79617,Natrona
43.14749,-107.04194,Powder River
43.27229,-108.04155,Shoshoni
43.71185,-104.4451,Newcastle
44.71488,-104.28465,Aladdin
44.71157,-104.48062,Alva
44.52594,-104.12372,Beulah
44.5519,-104.68009,Devils Tower
44.54033,-105.64601,Gillette
43.91777,-105.61603,Gillette
44.79324,-104.67241,Hulett
44.46199,-104.89808,Moorcroft
43.98898,-104.42397,Osage
44.87752,-105.70974,Recluse
44.33595,-105.19426,Rozet
44.36384,-104.38734,Sundance
44.04378,-104.70031,Upton
44.80203,-105.23982,Weston
43.725,-105.57871,Wright
44.83618,-106.89258,Sheridan
44.66424,-106.0669,Arvada
44.59442,-106.75233,Banner
44.61601,-107.12966,Big Horn
44.25386,-106.74481,Buffalo
44.75856,-106.36918,Clearmont
44.83701,-107.57589,Dayton
44.72549,-106.28169,Leiter
44.93793,-107.4839,Parkman
44.92887,-107.15762,Ranchester
44.57143,-106.93956,Story
44.80405,-107.19965,Wolf
44.76416,-106.70382,Wyarno
41.38121,-109.02469,Rock Springs
43.13507,-110.43426,Bondurant
42.61609,-109.40099,Boulder
43.23123,-109.89386,Cora
41.54765,-109.87134,Little America
40.98028,-110.5964,Evanston
42.1219,-109.38993,Farson
41.2686,-110.45446,Fort Bridger
41.61247,-109.99564,Granger
41.67746,-109.66001,Green River
41.05725,-110.18239,Lonetree
41.3491,-110.2634,Lyman
41.09622,-109.73764,McKinnon
41.22068,-110.32357,Mountain View
42.99919,-109.90869,Pinedale
41.70234,-108.77539,Point Of Rocks
41.70197,-109.18399,Reliance
41.12199,-110.49746,Robertson
41.72007,-108.9389,Superior
43.4094,-110.60884,Jackson
43.58837,-110.43192,Kelly
43.7073,-110.75036,Moose
43.95666,-110.45191,Moran
43.458,-110.93746,Wilson
43.59371,-110.82814,Teton Village
41.97455,-110.5468,Kemmerer
42.72421,-110.90108,Afton
42.819,-111.01143,Auburn
42.88191,-110.8833,Bedford
42.55189,-110.25204,Big Piney
42.09736,-110.956,Cokeville
42.92003,-110.24036,Daniel
41.76333,-110.54415,Diamondville
43.06638,-110.9246,Etna
42.64394,-110.98828,Fairview
43.06595,-111.13529,Freedom
41.84982,-110.54023,Frontier
42.82175,-110.95843,Grover
42.23985,-110.25947,La Barge
41.75002,-110.20865,Opal
42.58697,-110.90916,Smoot
42.91815,-110.99756,Thayne
43.14762,-110.7918,Alpine
42.88949,-112.38324,Pocatello
42.97057,-112.34734,Pocatello
43.0252,-112.42813,Fort Hall
42.79219,-112.51877,Pocatello
42.85782,-112.42619,Pocatello
43.02069,-112.86048,Aberdeen
42.66257,-113.06186,American Falls
42.50847,-112.54828,Arbon
43.55171,-113.35809,Arco
42.54495,-112.29362,Arimo
43.44314,-112.81239,Atomic City
42.77525,-111.93559,Bancroft
43.31803,-112.16453,Basalt
42.34465,-111.38008,Bern
43.30874,-112.53217,Blackfoot
42.18249,-111.40327,Bloomington
44.40775,-114.06951,Challis
44.16563,-114.49424,Clayton
42.19496,-112.03658,Clifton
42.13341,-111.97245,Dayton
42.15664,-111.25256,Dingle
42.41661,-112.09482,Downey
44.60163,-114.03404,Ellis
43.22819,-111.94894,Firth
42.02737,-111.77626,Franklin
42.37942,-111.10593,Geneva
42.53167,-111.36528,Georgetown
42.51527,-111.76214,Grace
42.24444,-112.67292,Holbrook
43.94076,-113.11287,Howe
42.82286,-112.21713,Inkom
42.60616,-112.03051,Lava Hot Springs
42.67228,-112.20865,Mccammon
43.90738,-113.86425,Mackay
42.18979,-112.38411,Malad City
44.54647,-113.77167,May
42.36403,-111.2655,Montpelier
43.72829,-113.45702,Moore
42.22112,-111.40661,Paris
43.18419,-112.7658,Pingree
42.17757,-111.76101,Preston
42.4574,-112.84551,Rockland
42.09156,-111.36835,Saint Charles
43.35049,-112.09904,Shelley
42.75942,-111.44451,Soda Springs
43.07429,-112.68127,Springfield
44.36917,-114.85619,Stanley
42.31044,-111.95953,Swanlake
42.35709,-111.66445,Thatcher
43.061,-111.37199,Wayan
42.0533,-112.0148,Weston
42.03671,-111.45894,Fish Haven
42.39472,-114.52203,Twin Falls
42.10012,-114.82857,Rogerson
42.40396,-113.55864,Albion
42.10296,-113.6319,Almo
43.3586,-114.20511,Bellevue
42.97376,-114.95228,Bliss
42.60622,-114.88507,Buhl
42.43434,-113.82007,Burley
43.40515,-113.88309,Carey
42.35955,-114.86312,Castleford
43.31475,-114.96811,Corral
42.46902,-113.4081,Declo
42.87725,-114.2615,Dietrich
42.58675,-114.24282,Eden
43.51145,-114.7961,Fairfield
42.56962,-114.61665,Filer
42.94207,-114.69291,Gooding
42.79758,-114.92962,Hagerman
43.57589,-114.2214,Hailey
42.4243,-114.29126,Hansen
42.58726,-114.07347,Hazelton
42.5626,-113.81699,Heyburn
43.21807,-115.1575,Hill City
42.72501,-114.43273,Jerome
43.77178,-114.58138,Ketchum
42.42875,-114.37052,Kimberly
42.15014,-113.22915,Malta
42.40437,-114.11768,Murtaugh
42.19491,-113.9046,Oakley
42.73812,-113.87705,Paul
43.28489,-114.10592,Picabo
43.10148,-114.17784,Richfield
42.70996,-113.59812,Rupert
43.05133,-114.40584,Shoshone
43.68625,-114.33354,Sun Valley
43.67012,-114.32235,Sun Valley
42.75515,-114.72676,Wendell
43.53222,-111.86516,Idaho Falls
43.53011,-112.16786,Idaho Falls
43.42818,-112.01432,Idaho Falls
43.43768,-111.93382,Idaho Falls
43.88847,-110.94924,Alta
44.06001,-111.32243,Ashton
44.00349,-111.54057,Chester
43.70463,-111.23914,Driggs
44.33967,-112.33199,Dubois
43.90488,-111.19136,Felt
43.93106,-112.21677,Hamer
43.35936,-111.75064,Iona
43.3833,-111.16093,Irwin
44.48674,-111.37366,Island Park
43.68808,-112.03012,Lewisville
44.49284,-111.31788,Macks Inn
43.75636,-112.00758,Menan
43.98469,-112.58043,Monteview
43.8588,-111.46665,Newdale
43.9597,-111.75932,Parker
43.81092,-111.80779,Rexburg
43.62931,-111.82507,Rigby
43.50942,-111.56155,Ririe
43.69748,-112.24406,Roberts
44.07014,-111.73075,Saint Anthony
44.37841,-112.21887,Spencer
43.85082,-111.70529,Sugar City
43.42487,-111.35966,Swan Valley
43.8463,-112.41356,Terreton
43.86595,-111.63489,Teton
43.83619,-111.21239,Tetonia
43.5946,-111.95698,Ucon
43.60638,-111.14077,Victor
43.81639,-111.7826,Rexburg
45.30698,-113.81069,Carmen
45.5706,-113.97716,Gibbonsville
44.48105,-113.20271,Leadore
44.77581,-113.69949,Lemhi
45.44184,-114.05549,North Fork
45.02006,-113.89828,Salmon
44.92444,-113.61293,Tendoy
45.1127,-114.47772,Shoup
46.2283,-116.90608,Lewiston
46.53936,-116.32366,Ahsahka
45.91273,-116.50102,Cottonwood
46.22939,-116.47224,Craigmont
46.3586,-116.65439,Culdesac
45.73798,-115.39367,Elk City
46.14759,-116.4169,Ferdinand
45.91516,-116.02117,Grangeville
46.11707,-116.24063,Greencreek
46.54011,-116.72599,Juliaetta
46.21794,-116.02665,Kamiah
46.62877,-116.52348,Kendrick
46.20361,-114.93684,Kooskia
46.34649,-116.78273,Lapwai
46.49297,-116.50156,Lenore
45.55291,-116.3115,Lucile
46.27358,-116.23815,Nezperce
46.49365,-116.1525,Orofino
46.42664,-116.4213,Peck
46.57326,-115.81115,Pierce
45.31165,-116.33062,Pollock
46.34878,-116.50843,Reubens
45.36641,-116.2549,Riggins
45.9777,-115.93948,Stites
46.38365,-115.9038,Weippe
45.68522,-116.29936,White Bird
46.08662,-116.72221,Winchester
44.09676,-116.15049,Banks
42.52727,-115.84966,Bruneau
43.66442,-116.65171,Caldwell
43.7116,-116.74362,Caldwell
44.70231,-116.78239,Cambridge
45.03935,-115.24709,Cascade
44.8438,-116.53296,Council
44.70288,-116.0484,Donnelly
43.77667,-116.38977,Eagle
43.93303,-116.50368,Emmett
43.96982,-116.91204,Fruitland
44.1065,-115.88953,Garden Valley
43.04932,-115.39485,Glenns Ferry
42.92441,-116.14266,Grand View
43.66876,-116.82815,Greenleaf
42.91336,-115.53238,Hammett
43.57934,-116.96975,Homedale
43.91115,-116.16947,Horseshoe Bend
43.88543,-115.77369,Idaho City
44.53228,-116.40994,Indian Valley
43.0297,-115.21253,King Hill
43.44824,-116.33287,Kuna
43.90832,-116.66097,Letha
44.13249,-115.29625,Lowman
45.1504,-115.82001,Mccall
43.36878,-116.92472,Marsing
43.35079,-116.6357,Melba
43.57334,-116.40116,Meridian
44.62983,-116.45439,Mesa
43.74823,-116.58455,Middleton
44.36016,-116.56454,Midvale
43.65,-116.43247,Meridian
43.39487,-115.51159,Mountain Home
43.04962,-115.86554,Mountain Home Afb
42.87041,-116.65518,Murphy
43.58438,-116.62884,Nampa
45.13647,-116.39626,New Meadows
43.95135,-116.79171,New Plymouth
43.7255,-116.79852,Notus
44.23554,-116.30057,Ola
43.80016,-116.9301,Parma
44.10617,-116.69337,Payette
43.96157,-115.97398,Placerville
43.71899,-116.50147,Star
44.0189,-116.30793,Sweet
44.38095,-116.97188,Weiser
43.65743,-116.91156,Wilder
45.03763,-115.38691,Yellow Pine
43.49643,-116.61207,Nampa
43.60998,-116.52997,Nampa
43.66821,-116.16493,Boise
43.66189,-116.23906,Boise
43.62765,-116.28716,Boise
43.55609,-116.22002,Boise
43.59108,-116.19427,Boise
43.55212,-116.28847,Boise
43.61663,-116.11766,Boise
43.63897,-116.33464,Boise
43.72444,-116.27017,Garden City
43.67271,-115.6548,Boise
43.61771,-116.19973,Boise
43.60484,-116.20569,Boise
47.95631,-116.6434,Athol
47.26665,-115.72815,Avery
48.02261,-116.39878,Bayview
48.03714,-116.97315,Blanchard
48.83203,-116.49248,Bonners Ferry
46.88243,-116.37038,Bovill
47.31276,-116.07659,Calder
48.06234,-116.58116,Careywood
47.54326,-116.45525,Cataldo
48.11296,-116.15574,Clark Fork
47.00311,-116.28295,Clarkia
48.10462,-116.63734,Cocolalla
47.63717,-116.75811,Coeur D Alene
47.72498,-116.78732,Coeur D Alene
48.59365,-116.8367,Coolin
48.16785,-117.0014,Oldtown
46.80554,-116.51934,Deary
47.10638,-116.93901,Desmet
48.24694,-116.6076,Dover
48.98382,-116.15188,Eastport
46.78035,-116.17469,Elk River
47.07651,-116.35272,Fernwood
46.55223,-116.90666,Genesee
47.51484,-116.73284,Harrison
46.97566,-116.67484,Harvard
47.79557,-116.66843,Hayden
48.27046,-116.24804,Hope
47.52835,-116.09103,Kellogg
47.61647,-116.17949,Kingston
48.31263,-116.51506,Kootenai
48.19911,-116.77851,Laclede
47.44046,-116.55056,Medimont
46.72257,-116.94132,Moscow
46.72823,-117.01946,Moscow
48.74854,-116.11302,Moyie Springs
47.47308,-115.75009,Mullan
48.57699,-116.43207,Naples
48.7067,-116.92766,Nordman
47.51723,-115.99531,Osburn
47.4421,-116.20674,Pinehurst
47.29899,-116.90513,Plummer
48.31105,-116.53933,Ponderay
47.7267,-116.97511,Post Falls
46.97188,-116.92464,Potlatch
48.34228,-116.91058,Priest River
46.8895,-116.79776,Princeton
47.85245,-116.90173,Rathdrum
48.19234,-116.52918,Sagle
47.2488,-116.57821,Saint Maries
48.43432,-116.50559,Sandpoint
47.14286,-116.43995,Santa
47.50624,-115.94696,Silverton
47.52441,-116.18439,Smelterville
47.98095,-116.89239,Spirit Lake
47.13862,-116.85372,Tensed
46.74589,-116.73865,Troy
46.85772,-116.97251,Viola
47.5982,-115.90899,Wallace
47.63563,-115.78882,Murray
47.44842,-116.93161,Worley
40.34525,-110.27241,Altamont
40.42467,-110.27784,Altonah
40.46629,-111.69334,American Fork
40.48444,-111.74447,Alpine
40.32277,-111.99942,Eagle Mountain
40.59682,-112.12373,Bingham Canyon
40.34115,-110.21717,Bluebell
40.03341,-109.19376,Bonanza
40.55221,-112.05362,South Jordan
40.87433,-111.83042,Bountiful
40.2958,-112.0913,Cedar Valley
40.93311,-111.85308,Centerville
41.12073,-112.06129,Clearfield
40.9549,-111.20582,Coalville
41.20535,-111.42716,Croydon
40.49885,-111.8635,Draper
40.10998,-110.51593,Duchesne
40.17921,-112.81371,Dugway
40.83781,-109.20665,Dutch John
41.00765,-111.44721,Echo
40.97667,-111.89874,Farmington
40.29122,-109.83882,Fort Duchesne
40.15643,-110.79453,Fruitland
41.93107,-111.38267,Garden City
40.6483,-112.98298,Grantsville
40.60493,-110.63735,Hanna
40.35839,-111.188,Heber City
40.98002,-111.49148,Henefer
39.99427,-113.9575,Ibapah
40.39024,-109.28208,Jensen
40.66022,-111.1093,Kamas
40.99281,-111.91444,Kaysville
41.87926,-111.29692,Laketown
40.44602,-109.80972,Lapoint
41.09121,-111.89674,Layton
41.07137,-111.98416,Layton
40.34113,-111.72466,Lindon
40.41209,-111.87377,Lehi
40.73,-112.1474,Magna
40.28574,-111.91384,Saratoga Springs
40.95339,-109.82786,Manila
40.61533,-111.89176,Midvale
40.5136,-111.51657,Midway
41.02244,-111.67229,Morgan
40.39552,-110.43131,Mountain Home
40.16829,-109.99089,Myton
40.43325,-109.98941,Neola
40.84078,-111.91754,North Salt Lake
40.71889,-111.16106,Oakley
41.12679,-111.99084,Hill Afb
40.31427,-111.70948,Orem
40.27474,-111.71468,Orem
40.30353,-111.74853,Vineyard
40.6418,-111.50332,Park City
40.74721,-111.3417,Peoa
40.38586,-111.68421,Pleasant Grove
40.21007,-109.69285,Randlett
41.67086,-111.12293,Randolph
40.495,-111.9444,Riverton
40.34671,-110.05171,Roosevelt
41.17189,-112.04803,Roy
40.36521,-112.48548,Rush Valley
40.57707,-111.88916,Sandy
40.4191,-112.32475,Stockton
40.3641,-110.633,Tabiona
40.3456,-110.41394,Talmage
40.57379,-112.29914,Tooele
41.05975,-112.06933,Syracuse
40.44718,-109.84017,Tridell
40.46403,-109.5084,Vernal
40.02168,-112.44818,Vernon
40.60275,-112.03821,West Jordan
40.3404,-111.36184,Wallsburg
40.84354,-113.6944,Wendover
40.62139,-111.96603,West Jordan
40.58609,-109.92642,Whiterocks
41.41644,-111.20858,Woodruff
40.8891,-111.92898,Woods Cross
40.59507,-111.96077,West Jordan
40.55803,-111.74205,Sandy
40.59473,-111.82863,Sandy
40.57177,-111.86201,Sandy
40.55856,-111.94165,South Jordan
40.50539,-112.08546,Herriman
40.3048,-111.67318,Orem
40.73988,-111.53504,Park City
40.75628,-111.89996,Salt Lake City
40.75992,-111.86367,Salt Lake City
40.8034,-111.84708,Salt Lake City
40.74846,-111.98286,Salt Lake City
40.73841,-111.85982,Salt Lake City
40.70678,-111.85571,Salt Lake City
40.65799,-111.88447,Salt Lake City
40.78811,-111.7365,Salt Lake City
40.70196,-111.7051,Salt Lake City
40.75575,-111.88431,Salt Lake City
40.7652,-111.84123,Salt Lake City
40.76248,-111.83291,Salt Lake City
40.77794,-111.88831,Salt Lake City
40.71467,-111.89266,Salt Lake City
40.83258,-112.01691,Salt Lake City
40.66167,-111.83561,Salt Lake City
40.65598,-112.03812,Salt Lake City
40.70289,-111.94591,West Valley City
40.69686,-112.00178,West Valley City
40.62557,-111.69864,Salt Lake City
40.65837,-111.92177,Salt Lake City
40.67113,-111.80705,Salt Lake City
40.70518,-112.04259,West Valley City
40.6536,-111.96209,Salt Lake City
40.76675,-111.88724,Salt Lake City
40.77151,-111.89107,Salt Lake City
40.77044,-111.9011,Salt Lake City
41.61368,-112.12723,Bear River City
41.57956,-112.04769,Brigham City
41.82722,-111.99867,Cache Junction
41.94388,-112.05804,Clarkston
41.78272,-112.06323,Collinston
41.5535,-112.49192,Corinne
41.9656,-111.96681,Cornish
41.71375,-112.09908,Deweyville
41.3371,-111.84598,Eden
41.82012,-112.1106,Fielding
41.77976,-112.15681,Garland
41.34615,-113.71268,Grouse Creek
41.64929,-112.09292,Honeyville
41.16681,-112.13672,Hooper
41.77328,-112.44504,Howell
41.30359,-111.62178,Huntsville
41.80167,-111.80422,Hyde Park
41.59401,-111.659,Hyrum
41.96011,-111.85252,Lewiston
41.77938,-111.68316,Logan
41.75822,-111.81256,Logan
41.49253,-111.93868,Mantua
41.73869,-111.99303,Mendon
41.67228,-111.81772,Millville
41.86555,-111.99512,Newton
41.53937,-111.8444,Paradise
41.79229,-113.47079,Park Valley
41.9063,-112.17019,Plymouth
41.94354,-112.35869,Portage
41.70313,-111.81205,Providence
41.91008,-111.79882,Richmond
41.78955,-112.15189,Riverside
41.82907,-111.88074,Smithfield
41.87159,-112.74697,Snowville
41.69223,-112.28486,Tremonton
41.91133,-111.93527,Trenton
41.62546,-111.939,Wellsville
41.39312,-112.15705,Willard
41.77197,-111.81128,Logan
41.21962,-112.03352,Ogden
41.19379,-111.9038,Ogden
41.27198,-112.11705,Ogden
41.15747,-111.96499,Ogden
41.19252,-111.93966,Ogden
41.32578,-111.96547,Ogden
39.53214,-110.80393,Price
37.52687,-109.42054,Blanding
37.16255,-109.55921,Bluff
39.24932,-111.00912,Castle Dale
38.96824,-109.23876,Cisco
39.12842,-111.06703,Clawson
39.3917,-110.88478,Cleveland
39.53392,-110.41949,East Carbon
39.4213,-110.78709,Elmo
38.90991,-111.20987,Emery
39.0946,-111.2014,Ferron
38.87947,-110.33217,Green River
39.72395,-111.04571,Helper
39.43404,-111.08778,Huntington
39.71151,-110.7733,Kenilworth
38.23736,-109.40846,La Sal
37.0683,-109.86371,Mexican Hat
38.53898,-109.45916,Moab
37.40827,-110.56844,Lake Powell
37.21283,-109.26826,Montezuma Creek
37.84244,-109.28673,Monticello
37.14017,-110.23104,Monument Valley New
39.29966,-111.17345,Orangeville
39.5761,-110.4007,Sunnyside
39.20039,-109.55281,Thompson
39.64433,-110.59916,Wellington
40.22593,-111.6955,Provo
40.25412,-111.65009,Provo
40.3313,-111.57284,Provo
40.2149,-111.62619,Provo
38.92244,-111.92427,Aurora
39.05109,-111.82959,Axtell
39.09816,-111.81353,Centerfield
39.45608,-111.59063,Chester
39.38429,-112.58756,Delta
39.93359,-111.98545,Elberta
39.35515,-111.58457,Ephraim
39.93583,-112.13419,Eureka
39.76574,-111.44752,Fairview
39.31069,-111.8342,Fayette
38.99771,-112.39675,Fillmore
39.64498,-111.64649,Fountain Green
39.94026,-111.89281,Goshen
39.18028,-111.83561,Gunnison
39.39181,-112.72132,Hinckley
39.13961,-112.3389,Holden
38.72183,-112.48706,Kanosh
39.50192,-112.25773,Leamington
39.51071,-111.90225,Levan
39.47622,-112.39942,Lynndyl
39.20135,-111.60893,Manti
39.12873,-111.68485,Mayfield
38.87008,-112.37511,Meadow
39.85159,-111.83946,Mona
39.54565,-111.61121,Moroni
39.52708,-111.40658,Mount Pleasant
39.68659,-111.86819,Nephi
39.34661,-112.32992,Oak City
39.95633,-111.69342,Payson
39.01706,-111.8785,Redmond
40.04803,-111.66804,Salem
38.89144,-111.64442,Salina
39.97427,-111.80716,Santaquin
39.23513,-112.1088,Scipio
38.81817,-111.94022,Sigurd
40.00724,-111.4268,Spanish Fork
39.43978,-111.48573,Spring City
40.19266,-111.48917,Springville
40.12627,-111.57712,Mapleton
39.19527,-111.66109,Sterling
39.48926,-111.65115,Wales
38.69586,-111.90474,Richfield
37.46925,-112.51251,Alton
38.71294,-112.0606,Annabella
38.14076,-111.97783,Antimony
38.3292,-112.54441,Beaver
37.84815,-113.75547,Beryl
38.33221,-111.60317,Bicknell
37.97152,-111.4493,Boulder
37.57954,-112.08306,Cannonville
37.65532,-112.76974,Brian Head
37.55477,-113.25665,Cedar City
37.77021,-113.13308,Cedar City
37.48553,-113.57582,Central
38.17611,-112.2519,Circleville
38.67417,-112.15015,Elsinore
37.53928,-113.78042,Enterprise
37.7514,-111.57911,Escalante
39.23887,-113.95719,Garrison
37.35858,-112.61527,Glendale
38.74504,-112.00084,Glenwood
38.19714,-112.76195,Greenville
38.4453,-111.90408,Greenwich
37.29597,-113.79775,Gunlock
38.36353,-110.5658,Hanksville
37.64627,-112.44997,Hatch
37.63732,-111.7938,Henrieville
37.08321,-113.26032,Hurricane
37.20987,-113.70888,Ivins
38.64204,-112.22299,Joseph
38.27504,-112.26689,Junction
37.19749,-112.25533,Kanab
37.52102,-113.14592,Kanarraville
38.20827,-112.18572,Kingston
38.64207,-111.93627,Koosharem
37.20838,-113.26266,La Verkin
37.23867,-113.35055,Leeds
38.44628,-111.63773,Loa
38.36687,-111.47667,Lyman
38.44205,-112.1947,Marysvale
38.44392,-113.0618,Milford
38.24975,-112.88434,Minersville
37.95019,-113.87967,Modena
38.60521,-112.11747,Monroe
37.22652,-112.78532,Mount Carmel
37.74249,-113.54772,Newcastle
37.45227,-113.25166,New Harmony
37.27041,-112.68529,Orderville
37.92238,-112.38423,Panguitch
37.96299,-112.68551,Paragonah
37.84603,-112.87124,Parowan
37.46882,-112.72644,Duck Creek Village
37.14667,-113.06947,Rockville
37.72035,-112.06689,Bryce
37.31012,-113.92535,Santa Clara
38.59762,-112.33567,Sevier
37.20152,-112.9858,Springdale
37.13818,-113.6294,Saint George
37.79706,-112.94168,Summit
38.24958,-111.47045,Teasdale
37.24324,-113.28089,Toquerville
38.28881,-111.04073,Torrey
37.62956,-112.08217,Tropic
37.33381,-113.11869,Virgin
37.12798,-113.48108,Washington
37.41197,-113.47217,Pine Valley
37.35939,-113.67522,Veyo
37.28556,-113.65639,Dammeron Valley
37.01858,-112.96941,Hildale
37.04615,-113.55738,Saint George
33.45059,-112.07833,Phoenix
33.45159,-112.06988,Phoenix
33.46511,-112.04778,Phoenix
33.44682,-112.09073,Phoenix
33.46355,-111.98746,Phoenix
33.44457,-112.12661,Phoenix
33.50719,-112.07024,Phoenix
33.51001,-112.08294,Phoenix
33.50903,-112.05665,Phoenix
33.50908,-112.10184,Phoenix
33.50953,-112.03041,Phoenix
33.50898,-112.12381,Phoenix
33.5194,-111.99309,Phoenix
33.50952,-112.14307,Phoenix
33.56766,-112.05485,Phoenix
33.56046,-112.09442,Phoenix
33.62685,-112.05113,Phoenix
33.63156,-112.09452,Phoenix
33.69042,-112.04632,Phoenix
33.44891,-111.97356,Phoenix
33.6771,-112.10206,Phoenix
33.5816,-112.00811,Phoenix
33.59546,-112.11002,Phoenix
33.49491,-112.16835,Phoenix
33.62624,-112.00368,Phoenix
33.49443,-112.21193,Phoenix
33.43465,-112.01989,Phoenix
33.47167,-112.19538,Phoenix
33.49038,-112.26487,Phoenix
33.40585,-112.02658,Phoenix
33.38643,-112.10928,Phoenix
33.35911,-112.04949,Phoenix
33.4323,-112.19744,Phoenix
33.33997,-112.00617,Phoenix
33.29976,-112.1062,Phoenix
33.30362,-112.03192,Phoenix
33.68739,-111.99854,Phoenix
33.55914,-112.13324,Phoenix
33.6296,-112.13184,Phoenix
33.67515,-111.94763,Phoenix
33.74032,-112.16308,Phoenix
33.75637,-112.07426,Phoenix
33.82639,-112.12876,Phoenix
33.92635,-112.14908,New River
33.3737,-111.36545,Gold Canyon
33.38682,-111.50824,Apache Junction
33.38706,-111.56311,Apache Junction
33.13751,-111.91316,Bapchule
32.91672,-111.74798,Casa Grande
32.70917,-111.6802,Arizona City
32.96468,-111.51028,Coolidge
32.65542,-111.57649,Eloy
32.92358,-111.19119,Florence
32.9987,-110.78242,Hayden
33.11275,-110.98353,Kearny
33.0151,-111.98681,Maricopa
32.92096,-112.21117,Maricopa
33.24805,-111.48921,San Tan Valley
32.64707,-111.42792,Picacho
33.19302,-111.66645,Queen Creek
33.15602,-111.51974,San Tan Valley
32.54322,-111.39415,Red Rock
33.09454,-111.7209,Sacaton
32.89974,-111.95205,Stanfield
33.26827,-111.13651,Superior
32.98498,-111.44686,Valley Farms
32.96134,-110.66501,Winkelman
32.79822,-111.82809,Casa Grande
32.89675,-111.62439,Casa Grande
33.4336,-111.84929,Mesa
33.38252,-111.87482,Mesa
33.44997,-111.80403,Mesa
33.39666,-111.78786,Mesa
33.43227,-111.71804,Mesa
33.39685,-111.71758,Mesa
33.45362,-111.63631,Mesa
33.40301,-111.63194,Mesa
33.37877,-111.63476,Mesa
33.38955,-111.84337,Mesa
33.32064,-111.63088,Mesa
33.44764,-111.76962,Mesa
33.51101,-111.58027,Mesa
33.32351,-111.87616,Chandler
33.31748,-111.83167,Chandler
