"Row_ID","Order_ID","Order_Date","Ship_Date","Ship_Mode","Customer_ID","Country/Region","City","State/Province","Postal Code","division","region","Product_ID","Product_Name","sales","units","Gross_Profit","cost","prod_margin"
5750,US-2023-140928-CHO-MIL-31000,"9/18/2023","3/14/2029",Standard Class,140928,United States,Jacksonville,Florida,,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92
5982,US-2023-132066-CHO-SCR-58000,"10/16/2023","4/11/2029",Standard Class,132066,United States,New York City,New York,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,69.44
9208,US-2024-110310-CHO-TRI-54000,"10/27/2024","4/25/2030",Standard Class,110310,United States,Tallahassee,Florida,,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33
9210,US-2024-110310-CHO-TRI-54000,"10/27/2024","4/25/2030",Standard Class,110310,United States,Tallahassee,Florida,,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33
9213,US-2024-110310-CHO-FUD-51000,"10/27/2024","4/25/2030",Standard Class,110310,United States,Tallahassee,Florida,,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,66.67
9521,US-2024-107825-CHO-NUT-13000,"11/18/2024","5/11/2030",Same Day,107825,United States,Milwaukee,Wisconsin,,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.35
9529,US-2024-107825-CHO-FUD-51000,"11/18/2024","5/11/2030",Same Day,107825,United States,Milwaukee,Wisconsin,,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.67
9534,US-2024-107825-CHO-FUD-51000,"11/18/2024","5/11/2030",Same Day,107825,United States,Milwaukee,Wisconsin,,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.67
9535,US-2024-107825-CHO-FUD-51000,"11/18/2024","5/11/2030",Same Day,107825,United States,Milwaukee,Wisconsin,,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,66.67
9954,US-2024-125213-CHO-NUT-13000,"12/11/2024","6/5/2030",First Class,125213,United States,Paterson,New Jersey,,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.35
278,US-2021-113124-CHO-TRI-54000,"3/30/2021","9/26/2026",Standard Class,113124,United States,Apple Valley,Minnesota,,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
433,US-2021-111899-CHO-MIL-31000,"5/4/2021","10/26/2026",First Class,111899,United States,Houston,Texas,,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92
435,US-2021-111899-CHO-MIL-31000,"5/4/2021","10/26/2026",First Class,111899,United States,Houston,Texas,,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,64.92
2328,US-2022-112452-CHO-NUT-13000,"4/4/2022","9/25/2027",Same Day,112452,United States,Lansing,Michigan,,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.35
2331,US-2022-112452-CHO-MIL-31000,"4/4/2022","9/25/2027",Same Day,112452,United States,Lansing,Michigan,,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92
2333,US-2022-112452-CHO-NUT-13000,"4/4/2022","9/25/2027",Same Day,112452,United States,Lansing,Michigan,,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.35
2334,US-2022-112452-CHO-SCR-58000,"4/4/2022","9/25/2027",Same Day,112452,United States,Lansing,Michigan,,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
2335,US-2022-112452-CHO-NUT-13000,"4/4/2022","9/25/2027",Same Day,112452,United States,Lansing,Michigan,,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,71.35
6370,US-2023-124485-CHO-SCR-58000,"11/24/2023","5/18/2029",First Class,124485,United States,New York City,New York,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44
6378,US-2023-124485-CHO-NUT-13000,"11/24/2023","5/18/2029",First Class,124485,United States,New York City,New York,,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,71.35
6379,US-2023-124485-CHO-SCR-58000,"11/24/2023","5/18/2029",First Class,124485,United States,New York City,New York,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
6384,US-2023-124485-CHO-MIL-31000,"11/24/2023","5/18/2029",First Class,124485,United States,New York City,New York,,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92
7704,US-2024-111332-CHO-TRI-54000,"5/20/2024","11/12/2029",Second Class,111332,United States,Fargo,North Dakota,,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,37.5,10,24.5,13.0,65.33
7705,US-2024-111332-CHO-NUT-13000,"5/20/2024","11/12/2029",Second Class,111332,United States,Fargo,North Dakota,,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,71.35
7706,US-2024-111332-CHO-SCR-58000,"5/20/2024","11/12/2029",Second Class,111332,United States,Fargo,North Dakota,,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
7709,US-2024-111332-CHO-FUD-51000,"5/20/2024","11/12/2029",Second Class,111332,United States,Fargo,North Dakota,,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.67
7710,US-2024-111332-CHO-TRI-54000,"5/20/2024","11/12/2029",Second Class,111332,United States,Fargo,North Dakota,,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33
427,US-2021-135755-CHO-FUD-51000,"5/3/2021","10/31/2026",Standard Class,135755,United States,Yonkers,New York,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.67
428,US-2021-135755-CHO-SCR-58000,"5/3/2021","10/31/2026",Standard Class,135755,United States,Yonkers,New York,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
1984,US-2021-165393-CHO-NUT-13000,"12/27/2021","6/22/2027",First Class,165393,United States,Fort Worth,Texas,,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,71.35
2424,US-2022-113593-CHO-MIL-31000,"4/18/2022","10/11/2027",First Class,113593,United States,Santa Maria,California,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92
2663,US-2022-144190-CHO-MIL-31000,"6/9/2022","12/4/2027",Standard Class,144190,United States,Royal Oak,Michigan,,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92
5959,US-2023-156503-CHO-TRI-54000,"10/14/2023","4/11/2029",Standard Class,156503,United States,Jacksonville,North Carolina,,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33
5960,US-2023-156503-CHO-FUD-51000,"10/14/2023","4/11/2029",Standard Class,156503,United States,Jacksonville,North Carolina,,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.67
5962,US-2023-156503-CHO-TRI-54000,"10/14/2023","4/11/2029",Standard Class,156503,United States,Jacksonville,North Carolina,,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33
5963,US-2023-156503-CHO-FUD-51000,"10/14/2023","4/11/2029",Standard Class,156503,United States,Jacksonville,North Carolina,,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.67
5964,US-2023-156503-CHO-MIL-31000,"10/14/2023","4/11/2029",Standard Class,156503,United States,Jacksonville,North Carolina,,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92
5966,US-2023-156503-CHO-FUD-51000,"10/14/2023","4/11/2029",Standard Class,156503,United States,Jacksonville,North Carolina,,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.67
9542,US-2024-131254-CHO-MIL-31000,"11/19/2024","5/14/2030",First Class,131254,United States,Houston,Texas,,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92
9554,US-2024-131254-CHO-FUD-51000,"11/19/2024","5/14/2030",First Class,131254,United States,Houston,Texas,,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.67
9558,US-2024-131254-CHO-NUT-13000,"11/19/2024","5/14/2030",First Class,131254,United States,Houston,Texas,,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,71.35
802,US-2021-145254-CHO-FUD-51000,"7/23/2021","1/17/2027",Standard Class,145254,United States,San Francisco,California,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.67
805,US-2021-145254-CHO-MIL-31000,"7/23/2021","1/17/2027",Standard Class,145254,United States,San Francisco,California,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92
807,US-2021-145254-CHO-MIL-31000,"7/23/2021","1/17/2027",Standard Class,145254,United States,San Francisco,California,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,64.92
808,US-2021-145254-CHO-SCR-58000,"7/23/2021","1/17/2027",Standard Class,145254,United States,San Francisco,California,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
938,US-2021-114321-CHO-FUD-51000,"8/20/2021","2/15/2027",Standard Class,114321,United States,Hampton,Virginia,,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,46.8,13,31.2,15.6,66.67
940,US-2021-114321-CHO-FUD-51000,"8/20/2021","2/15/2027",Standard Class,114321,United States,Hampton,Virginia,,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.67
941,US-2021-114321-CHO-FUD-51000,"8/20/2021","2/15/2027",Standard Class,114321,United States,Hampton,Virginia,,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.67
6444,US-2023-131674-CHO-SCR-58000,"11/29/2023","5/23/2029",Second Class,131674,United States,Dallas,Texas,,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
7329,US-2024-149881-CHO-NUT-13000,"4/1/2024","9/24/2029",First Class,149881,United States,San Francisco,California,,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,71.35
7339,US-2024-149881-CHO-TRI-54000,"4/1/2024","9/24/2029",First Class,149881,United States,San Francisco,California,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
9396,US-2024-163874-CHO-TRI-54000,"11/10/2024","5/5/2030",Second Class,163874,United States,Seattle,Washington,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33
9893,US-2024-139402-CHO-SCR-58000,"12/9/2024","6/5/2030",Standard Class,139402,United States,Phoenix,Arizona,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
9907,US-2024-139402-CHO-TRI-54000,"12/9/2024","6/5/2030",Standard Class,139402,United States,Phoenix,Arizona,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33
10114,US-2024-148355-CHO-FUD-51000,"12/24/2024","6/20/2030",Standard Class,148355,United States,New Bedford,Massachusetts,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.67
10119,US-2024-148355-CHO-FUD-51000,"12/24/2024","6/20/2030",Standard Class,148355,United States,New Bedford,Massachusetts,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.67
1413,US-2021-166590-CHO-NUT-13000,"10/29/2021","4/25/2027",Standard Class,166590,United States,Columbus,Indiana,,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.35
1414,US-2021-166590-CHO-TRI-54000,"10/29/2021","4/25/2027",Standard Class,166590,United States,Columbus,Indiana,,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
2488,US-2022-116687-CHO-NUT-13000,"5/2/2022","10/28/2027",Standard Class,116687,United States,Houston,Texas,,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.35
2489,US-2022-116687-CHO-SCR-58000,"5/2/2022","10/28/2027",Standard Class,116687,United States,Houston,Texas,,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
5940,US-2023-100839-CHO-NUT-13000,"10/13/2023","4/8/2029",Standard Class,100839,United States,Aurora,Colorado,,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.35
5944,US-2023-100839-CHO-FUD-51000,"10/13/2023","4/8/2029",Standard Class,100839,United States,Aurora,Colorado,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.67
7374,US-2024-169404-CHO-FUD-51000,"4/9/2024","10/5/2029",Standard Class,169404,United States,York,Pennsylvania,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.67
7379,US-2024-169404-CHO-TRI-54000,"4/9/2024","10/5/2029",Standard Class,169404,United States,York,Pennsylvania,,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
7841,US-2024-100951-CHO-MIL-31000,"6/9/2024","12/1/2029",First Class,100951,United States,Dallas,Texas,,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92
631,CA-2021-184712-CHO-TRI-54000,"6/18/2021","12/11/2026",Second Class,184712,Canada,Halifax,Nova Scotia,,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33
1781,CA-2021-123664-CHO-MIL-31000,"12/2/2021","5/29/2027",Standard Class,123664,Canada,Halifax,Nova Scotia,,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92
3871,CA-2022-112224-CHO-MIL-31000,"12/2/2022","5/28/2028",Standard Class,112224,Canada,Halifax,Nova Scotia,,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92
6490,CA-2023-133541-CHO-MIL-31000,"12/2/2023","5/28/2029",Standard Class,133541,Canada,Halifax,Nova Scotia,,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92
7926,CA-2024-184712-CHO-TRI-54000,"6/18/2024","12/11/2029",Second Class,184712,Canada,Halifax,Nova Scotia,,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33
9781,CA-2024-105471-CHO-MIL-31000,"12/2/2024","5/29/2030",Standard Class,105471,Canada,Halifax,Nova Scotia,,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92
23,US-2021-109232-CHO-NUT-13000,"1/13/2021","7/9/2026",Second Class,109232,United States,Mount Pleasant,South Carolina,,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,71.35
1451,US-2021-148915-CHO-NUT-13000,"11/1/2021","4/28/2027",Standard Class,148915,United States,Portland,Oregon,,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,71.35
1452,US-2021-148915-CHO-SCR-58000,"11/1/2021","4/28/2027",Standard Class,148915,United States,Portland,Oregon,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
2840,US-2022-114069-CHO-TRI-54000,"7/13/2022","1/5/2028",Second Class,114069,United States,New York City,New York,,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,65.33
2841,US-2022-114069-CHO-SCR-58000,"7/13/2022","1/5/2028",Second Class,114069,United States,New York City,New York,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
2844,US-2022-114069-CHO-MIL-31000,"7/13/2022","1/5/2028",Second Class,114069,United States,New York City,New York,,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92
4731,US-2023-145247-CHO-MIL-31000,"5/5/2023","10/27/2028",First Class,145247,United States,Louisville,Kentucky,,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92
6300,US-2023-130778-CHO-MIL-31000,"11/19/2023","5/17/2029",Standard Class,130778,United States,Long Beach,New York,,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92
6310,US-2023-130778-CHO-FUD-51000,"11/19/2023","5/17/2029",Standard Class,130778,United States,Long Beach,New York,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.67
7225,US-2024-105410-CHO-NUT-13000,"3/19/2024","9/12/2029",First Class,105410,United States,San Francisco,California,,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,71.35
7227,US-2024-105410-CHO-SCR-58000,"3/19/2024","9/12/2029",First Class,105410,United States,San Francisco,California,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
7228,US-2024-105410-CHO-TRI-54000,"3/19/2024","9/12/2029",First Class,105410,United States,San Francisco,California,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33
7229,US-2024-105410-CHO-NUT-13000,"3/19/2024","9/12/2029",First Class,105410,United States,San Francisco,California,,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,71.35
7423,US-2024-156356-CHO-MIL-31000,"4/16/2024","10/13/2029",Standard Class,156356,United States,Houston,Texas,,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92
7424,US-2024-156356-CHO-NUT-13000,"4/16/2024","10/13/2029",Standard Class,156356,United States,Houston,Texas,,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,71.35
7426,US-2024-156356-CHO-SCR-58000,"4/16/2024","10/13/2029",Standard Class,156356,United States,Houston,Texas,,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
9156,US-2024-117331-CHO-SCR-58000,"10/21/2024","4/20/2030",Standard Class,117331,United States,Glendale,Arizona,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,69.44
9800,US-2024-128699-CHO-FUD-51000,"12/3/2024","5/28/2030",Second Class,128699,United States,Jacksonville,Florida,,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.67
95,US-2021-131905-CHO-TRI-54000,"2/6/2021","8/2/2026",First Class,131905,United States,Chesapeake,Virginia,,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33
96,US-2021-131905-CHO-NUT-13000,"2/6/2021","8/2/2026",First Class,131905,United States,Chesapeake,Virginia,,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,71.35
97,US-2021-131905-CHO-MIL-31000,"2/6/2021","8/2/2026",First Class,131905,United States,Chesapeake,Virginia,,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92
1150,US-2021-138177-CHO-SCR-58000,"9/19/2021","3/17/2027",Standard Class,138177,United States,Chandler,Arizona,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,69.44
2843,US-2022-140851-CHO-MIL-31000,"7/13/2022","1/5/2028",Second Class,140851,United States,Macon,Georgia,,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,64.92
7688,US-2024-127803-OTH-KAZ-38000,"5/19/2024","11/13/2029",Standard Class,127803,United States,Huntsville,Alabama,,Other,Gulf,OTH-KAZ-38000,Kazookles,13.0,4,1.0,12.0,7.69
7851,US-2024-107167-CHO-MIL-31000,"6/10/2024","12/5/2029",Standard Class,107167,United States,Jacksonville,Florida,,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,64.92
8024,US-2024-164112-CHO-TRI-54000,"6/30/2024","12/25/2029",Standard Class,164112,United States,Mount Vernon,New York,,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,65.33
103,US-2021-127614-CHO-MIL-31000,"2/11/2021","8/8/2026",Standard Class,127614,United States,Chesapeake,Virginia,,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,64.92
104,US-2021-127614-CHO-MIL-31000,"2/11/2021","8/8/2026",Standard Class,127614,United States,Chesapeake,Virginia,,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92
109,US-2021-127614-CHO-SCR-58000,"2/11/2021","8/8/2026",Standard Class,127614,United States,Chesapeake,Virginia,,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
4032,US-2022-147830-CHO-NUT-13000,"12/15/2022","6/9/2028",First Class,147830,United States,Newark,Ohio,,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,71.35
4036,US-2022-147830-CHO-NUT-13000,"12/15/2022","6/9/2028",First Class,147830,United States,Newark,Ohio,,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,71.35
4038,US-2022-147830-CHO-TRI-54000,"12/15/2022","6/9/2028",First Class,147830,United States,Newark,Ohio,,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
4040,US-2022-147830-CHO-FUD-51000,"12/15/2022","6/9/2028",First Class,147830,United States,Newark,Ohio,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.67
5416,US-2023-113551-CHO-NUT-13000,"8/18/2023","2/9/2029",First Class,113551,United States,Edinburg,Texas,,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,71.35
5417,US-2023-113551-CHO-FUD-51000,"8/18/2023","2/9/2029",First Class,113551,United States,Edinburg,Texas,,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,66.67
5847,US-2023-157945-CHO-TRI-54000,"9/26/2023","3/23/2029",Standard Class,157945,United States,Decatur,Illinois,,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33
5853,US-2023-157945-CHO-MIL-31000,"9/26/2023","3/23/2029",Standard Class,157945,United States,Decatur,Illinois,,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92
8141,US-2024-152842-CHO-TRI-54000,"7/16/2024","1/13/2030",Standard Class,152842,United States,Charlotte,North Carolina,,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33
8394,US-2024-155705-CHO-NUT-13000,"8/21/2024","2/13/2030",Second Class,155705,United States,Jackson,Mississippi,,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,71.35
9059,US-2024-130505-CHO-SCR-58000,"10/12/2024","4/4/2030",Same Day,130505,United States,Wheeling,West Virginia,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
186,US-2021-100293-CHO-NUT-13000,"3/14/2021","9/8/2026",Standard Class,100293,United States,Jacksonville,Florida,,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,71.35
1267,US-2021-132745-CHO-TRI-54000,"10/1/2021","3/28/2027",Standard Class,132745,United States,Reno,Nevada,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33
2768,US-2022-100069-CHO-SCR-58000,"6/29/2022","12/24/2027",Standard Class,100069,United States,Omaha,Nebraska,,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
5288,US-2023-162404-CHO-NUT-13000,"7/23/2023","1/16/2029",Standard Class,162404,United States,Rockford,Illinois,,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,71.35
180,CA-2021-139675-CHO-SCR-58000,"3/13/2021","9/8/2026",Second Class,139675,Canada,Calgary,Alberta,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44
181,CA-2021-139675-CHO-MIL-31000,"3/13/2021","9/8/2026",Second Class,139675,Canada,Calgary,Alberta,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,64.92
